"CommuteDays","MilesOneWay","Bus"
4,17.37476399,"No"
5,17.37476399,"No"
4,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"No"
4,17.37476399,"No"
5,17.37476399,"Yes"
4,17.37476399,"No"
3,17.37476399,"No"
5,17.37476399,"No"
4,17.37476399,"No"
5,17.37476399,"Yes"
5,15.01405299,"Yes"
5,17.37476399,"No"
5,17.37476399,"No"
4,15.01405299,"No"
5,15.01405299,"No"
5,17.37476399,"No"
4,17.37476399,"No"
5,15.01405299,"No"
5,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"No"
5,15.01405299,"No"
5,17.37476399,"No"
5,15.01405299,"No"
5,17.37476399,"Yes"
5,17.37476399,"No"
5,15.01405299,"No"
5,17.37476399,"Yes"
5,17.37476399,"No"
5,17.37476399,"No"
5,15.01405299,"No"
5,17.37476399,"No"
5,15.01405299,"No"
5,15.01405299,"No"
5,15.01405299,"No"
5,17.37476399,"Yes"
5,15.01405299,"No"
5,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"Yes"
5,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"No"
5,17.37476399,"Yes"
5,17.37476399,"No"
4,17.37476399,"No"
5,17.37476399,"Yes"
5,17.37476399,"No"
5,17.37476399,"Yes"
5,17.37476399,"Yes"
5,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"No"
4,10.08708237,"No"
5,12.68534892,"No"
5,10.08708237,"No"
5,12.68534892,"No"
5,10.08708237,"No"
5,10.08708237,"No"
4,10.08708237,"No"
4,12.68534892,"Yes"
5,10.08708237,"Yes"
4,12.68534892,"Yes"
5,12.68534892,"No"
5,12.68534892,"No"
5,12.68534892,"Yes"
5,12.68534892,"No"
5,12.68534892,"No"
5,12.68534892,"Yes"
5,10.08708237,"No"
5,12.68534892,"No"
5,10.08708237,"Yes"
5,10.08708237,"No"
4,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"Yes"
5,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"Yes"
1,12.68534892,"No"
5,12.68534892,"No"
3,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"No"
4,12.68534892,"No"
4,12.68534892,"No"
5,10.08708237,"No"
3,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"No"
5,10.08708237,"Yes"
5,10.08708237,"No"
5,10.08708237,"Yes"
5,10.08708237,"Yes"
5,10.08708237,"Yes"
5,10.08708237,"No"
5,10.08708237,"No"
5,22.71557591,"No"
3,23.93575975,"No"
5,23.93575975,"No"
5,23.93575975,"No"
4,23.93575975,"No"
5,22.71557591,"No"
5,22.71557591,"No"
5,22.71557591,"No"
5,23.93575975,"No"
5,23.93575975,"No"
5,22.71557591,"No"
5,22.71557591,"Yes"
5,13.09090605,"No"
5,13.09090605,"No"
5,20.8205003,"No"
4,16.25563248,"No"
6,16.7223298,"No"
5,15.00991389,"No"
5,16.7223298,"No"
5,16.7223298,"No"
5,16.7223298,"No"
5,15.00991389,"Yes"
5,15.00991389,"No"
5,15.00991389,"No"
5,15.00991389,"No"
5,15.00991389,"No"
6,15.00991389,"No"
5,15.00991389,"No"
5,15.00991389,"Yes"
5,16.7223298,"Yes"
5,16.7223298,"No"
5,16.7223298,"No"
5,16.7223298,"Yes"
3,16.7223298,"No"
5,16.7223298,"Yes"
5,16.7223298,"No"
5,16.7223298,"No"
5,16.7223298,"No"
4,15.00991389,"No"
5,16.7223298,"Yes"
5,16.7223298,"No"
5,15.21392389,"No"
5,12.80121851,"No"
5,15.21392389,"Yes"
5,15.21392389,"No"
5,15.21392389,"No"
5,12.80121851,"No"
6,12.80121851,"No"
1,12.80121851,"No"
5,15.21392389,"No"
4,15.21392389,"No"
5,12.80121851,"No"
5,12.80121851,"No"
5,12.80121851,"Yes"
5,15.21392389,"No"
5,15.21392389,"Yes"
5,12.80121851,"No"
6,15.21392389,"No"
3,12.80121851,"Yes"
5,12.80121851,"No"
5,12.80121851,"No"
5,12.80121851,"No"
3,15.21392389,"Yes"
4,15.21392389,"No"
5,12.80121851,"No"
5,12.80121851,"No"
5,12.80121851,"No"
5,12.80121851,"No"
5,12.80121851,"No"
5,15.21392389,"No"
5,15.21392389,"Yes"
5,12.80121851,"No"
3,15.21392389,"Yes"
4,12.80121851,"No"
5,12.80121851,"No"
5,15.21392389,"Yes"
4,12.80121851,"No"
4,12.80121851,"No"
5,12.80121851,"No"
3,15.21392389,"No"
4,15.21392389,"No"
5,15.21392389,"No"
5,15.21392389,"No"
4,15.21392389,"No"
5,15.21392389,"Yes"
4,15.21392389,"No"
5,16.0981319,"No"
5,20.90981858,"No"
5,20.90981858,"No"
5,19.46441424,"No"
5,19.46441424,"No"
5,20.90981858,"Yes"
5,20.90981858,"No"
5,19.46441424,"No"
5,13.24726108,"No"
3,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
2,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
3,13.93593489,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
6,13.93593489,"No"
6,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
4,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.24726108,"No"
5,13.24726108,"No"
3,13.24726108,"No"
4,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.24726108,"No"
6,13.93593489,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.93593489,"Yes"
5,13.93593489,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.93593489,"Yes"
5,13.24726108,"No"
5,13.24726108,"Yes"
4,13.93593489,"Yes"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
4,13.93593489,"Yes"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
6,13.24726108,"No"
4,13.93593489,"No"
4,13.93593489,"No"
4,13.93593489,"No"
5,13.93593489,"No"
6,13.93593489,"No"
5,13.93593489,"No"
4,13.93593489,"No"
5,13.93593489,"No"
4,13.93593489,"No"
4,13.93593489,"No"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.93593489,"No"
6,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.24726108,"Yes"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.24726108,"No"
5,13.93593489,"No"
4,13.93593489,"No"
4,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.93593489,"No"
4,13.93593489,"No"
4,13.93593489,"No"
6,13.93593489,"No"
5,13.24726108,"No"
4,13.93593489,"No"
5,13.93593489,"No"
6,13.93593489,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
4,13.24726108,"Yes"
5,13.93593489,"No"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.93593489,"Yes"
5,13.24726108,"No"
3,13.93593489,"No"
5,13.93593489,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
4,13.24726108,"No"
5,13.93593489,"No"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
3,13.24726108,"No"
5,13.24726108,"No"
5,13.93593489,"No"
4,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
4,13.24726108,"No"
5,13.24726108,"Yes"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.93593489,"No"
5,13.93593489,"No"
5,13.24726108,"No"
4,13.93593489,"No"
5,13.93593489,"No"
5,13.24726108,"Yes"
3,13.24726108,"No"
5,13.93593489,"No"
5,13.24726108,"Yes"
5,13.24726108,"Yes"
5,13.24726108,"No"
4,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
3,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"Yes"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"No"
5,13.24726108,"Yes"
5,13.24726108,"No"
5,13.24726108,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
4,10.02324241,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
3,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
2,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
3,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,9.473172973,"Yes"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
3,9.473172973,"No"
2,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
3,10.02324241,"No"
5,10.02324241,"Yes"
4,10.02324241,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,10.02324241,"Yes"
5,9.473172973,"No"
5,9.473172973,"No"
4,9.473172973,"No"
4,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
6,9.473172973,"Yes"
5,9.473172973,"Yes"
5,9.473172973,"No"
4,10.02324241,"Yes"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,10.02324241,"No"
6,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,9.473172973,"No"
5,9.473172973,"Yes"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
3,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,9.473172973,"No"
3,9.473172973,"No"
4,9.473172973,"No"
5,10.02324241,"No"
4,9.473172973,"No"
4,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"Yes"
4,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
4,10.02324241,"No"
4,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"Yes"
4,10.02324241,"Yes"
5,10.02324241,"Yes"
5,9.473172973,"Yes"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
4,10.02324241,"Yes"
4,10.02324241,"Yes"
5,9.473172973,"No"
1,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
4,9.473172973,"No"
5,10.02324241,"Yes"
5,9.473172973,"No"
5,9.473172973,"No"
3,9.473172973,"No"
3,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
4,10.02324241,"Yes"
5,9.473172973,"No"
5,10.02324241,"No"
6,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
4,10.02324241,"Yes"
4,10.02324241,"No"
5,9.473172973,"No"
5,10.02324241,"No"
5,10.02324241,"No"
4,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"Yes"
4,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
4,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"No"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,10.02324241,"No"
4,10.02324241,"No"
4,10.02324241,"Yes"
5,10.02324241,"Yes"
5,10.02324241,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
4,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"Yes"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
7,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
1,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
6,8.399148562,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
5,9.525187843,"No"
4,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
3,9.525187843,"No"
5,9.525187843,"No"
3,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
6,9.525187843,"No"
5,9.525187843,"Yes"
5,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"Yes"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,9.525187843,"No"
3,9.525187843,"No"
5,8.399148562,"No"
6,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
1,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
3,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,9.525187843,"No"
5,9.525187843,"No"
4,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,9.525187843,"No"
4,9.525187843,"No"
4,9.525187843,"No"
5,9.525187843,"No"
6,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
3,8.399148562,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
6,9.525187843,"No"
4,8.399148562,"No"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
4,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
4,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
7,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
3,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
1,8.399148562,"No"
3,8.399148562,"No"
5,9.525187843,"No"
4,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
3,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
1,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
5,8.399148562,"No"
1,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
6,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,9.525187843,"Yes"
5,8.399148562,"No"
4,8.399148562,"No"
3,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
5,9.525187843,"No"
5,9.525187843,"No"
5,8.399148562,"No"
5,8.399148562,"No"
7,9.525187843,"No"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"Yes"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"Yes"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"No"
4,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"No"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"No"
5,8.399148562,"No"
5,8.399148562,"No"
3,8.399148562,"No"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,8.399148562,"No"
5,8.399148562,"Yes"
5,8.399148562,"Yes"
5,5.540484894,"No"
5,7.815866216,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"No"
3,7.815866216,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"No"
5,5.540484894,"Yes"
6,5.540484894,"Yes"
5,5.540484894,"No"
3,7.815866216,"No"
5,5.540484894,"No"
5,7.815866216,"No"
5,5.540484894,"Yes"
5,7.815866216,"Yes"
5,5.540484894,"No"
5,7.815866216,"Yes"
5,5.540484894,"Yes"
5,7.815866216,"No"
5,5.540484894,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"Yes"
5,5.540484894,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"Yes"
5,7.815866216,"Yes"
5,6.117427283,"No"
5,6.117427283,"No"
6,6.117427283,"Yes"
6,6.117427283,"No"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,8.6545683,"No"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"No"
5,6.117427283,"No"
5,6.117427283,"Yes"
5,8.6545683,"Yes"
5,8.6545683,"Yes"
5,6.117427283,"No"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
2,6.117427283,"No"
5,6.117427283,"No"
5,8.6545683,"No"
4,6.117427283,"Yes"
5,8.6545683,"No"
5,6.117427283,"No"
5,6.117427283,"Yes"
5,6.117427283,"No"
5,6.117427283,"Yes"
5,6.117427283,"No"
5,8.6545683,"Yes"
5,6.117427283,"No"
5,8.6545683,"No"
5,6.117427283,"No"
5,6.117427283,"No"
5,6.117427283,"No"
5,8.6545683,"No"
5,8.6545683,"No"
3,8.6545683,"No"
5,6.117427283,"Yes"
5,8.6545683,"No"
5,8.6545683,"Yes"
5,6.117427283,"Yes"
7,6.117427283,"Yes"
5,8.6545683,"No"
5,8.6545683,"No"
2,6.117427283,"No"
5,6.117427283,"No"
5,8.6545683,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"No"
5,6.117427283,"No"
5,8.6545683,"No"
5,8.6545683,"Yes"
5,8.6545683,"No"
5,8.6545683,"No"
5,6.117427283,"No"
5,8.6545683,"No"
5,8.6545683,"No"
5,6.117427283,"Yes"
4,6.117427283,"No"
5,8.6545683,"Yes"
5,6.117427283,"No"
5,6.117427283,"Yes"
2,6.117427283,"Yes"
4,6.117427283,"No"
5,6.117427283,"Yes"
3,6.117427283,"Yes"
5,6.117427283,"No"
4,6.117427283,"No"
5,6.117427283,"No"
5,6.117427283,"No"
5,6.117427283,"Yes"
5,6.117427283,"No"
2,6.117427283,"No"
3,6.117427283,"Yes"
5,8.6545683,"No"
4,6.117427283,"No"
3,6.117427283,"No"
5,8.6545683,"No"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"No"
5,8.6545683,"No"
3,6.117427283,"No"
5,6.117427283,"Yes"
5,6.117427283,"No"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,8.6545683,"No"
4,6.117427283,"Yes"
5,6.117427283,"Yes"
5,8.6545683,"No"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
4,6.117427283,"Yes"
5,6.117427283,"No"
5,6.117427283,"Yes"
5,6.117427283,"No"
4,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"No"
4,6.117427283,"Yes"
5,6.117427283,"Yes"
5,6.117427283,"Yes"
5,11.24783343,"No"
5,11.24783343,"Yes"
5,13.612772,"No"
5,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"Yes"
5,11.24783343,"No"
5,11.24783343,"No"
4,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"No"
4,11.24783343,"No"
4,11.24783343,"No"
5,11.24783343,"Yes"
5,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"No"
4,11.24783343,"No"
5,11.24783343,"No"
5,11.24783343,"No"
3,11.24783343,"No"
5,13.612772,"No"
5,11.24783343,"No"
5,11.24783343,"No"
