WPRDC_ID,HomeZipCode,Destination,Other,MilesOneWay,CommuteDays,PrimaryMode,PrimaryModePercentCommute,PrimaryModeNumberTrips,SecondaryMode,SecondaryModePercentCommute,SecondaryModeNumberTrips,TertiaryMode,TertiaryModePercentCommute,TertiaryModeNumberTrips
17424,15219,Oakland,,1.587772054,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
17649,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Walk,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
17720,15219,Other (please specify),Hill District,,4,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",20,1.6,Vanpool,80,6.4,,0,0
17910,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
17937,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Walk,50,5,Bus,50,5,I do not use a third transportation method,0,0
17998,15219,Oakland,,1.587772054,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
18055,15219,Oakland,,1.587772054,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
18062,15219,Other (please specify),Polish Hill,,2,Bike,100,4,I only commute by one method,0,0,I do not use a third transportation method,0,0
18302,15219,Oakland,,1.587772054,4,Bus,80,6.4,Bike,10,0.8,Drove Alone,10,0.8
18691,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Walk,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
18760,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
18962,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
18986,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
19007,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Walk,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
19197,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Walk,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
19609,15219,Uptown / Bluff,,1.026367277,5,Walk,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
20031,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Walk,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
20035,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Walk,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
20054,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Walk,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
20145,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,Carpool,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
20259,15219,Downtown (includes Golden Triangle & Lower Hill),,1.026367277,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
44,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Vanpool,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
133,15220,Other (please specify),South Side,,7,Bus,50,7,Bus,50,7,,0,0
469,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Light Rail (T),80,8,Drive Alone,20,2,I do not use a third transportation method,0,0
613,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
731,15220,North Shore,,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
843,15220,Oakland,,5.341066884,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
896,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,4,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,8,I only commute by one method,0,0,,0,0
915,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,4,Other,100,8,I only commute by one method,0,0,I do not use a third transportation method,0,0
1035,15220,Other (please specify),Strip District,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
1215,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
1226,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
1229,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",50,5,Dropped Off,50,5,I do not use a third transportation method,0,0
1487,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Carpool,80,8,Drive Alone,10,1,Bus,10,1
1584,15220,Oakland,,5.341066884,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
1703,15220,Other (please specify),North Side,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",10,1,Drive Alone,90,9,I do not use a third transportation method,0,0
1713,15220,Other (please specify),South Side,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
1859,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",50,5,Drive Alone,50,5,,0,0
1861,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
1877,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
1918,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,,0,0
2061,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2062,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,90,9,Light Rail (T),10,1,I do not use a third transportation method,0,0
2108,15220,Other (please specify),Lawrenceville,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2179,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2180,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,Carpool,0,0,Drove Alone,0,0
2197,15220,Oakland,,5.341066884,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2313,15220,Other (please specify),North Side,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2321,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2398,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2399,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2458,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,80,8,Drive Alone,20,2,I do not use a third transportation method,0,0
2650,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2831,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2932,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
2977,15220,Oakland,,5.341066884,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3058,15220,Oakland,,5.341066884,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3170,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3274,15220,Oakland,,5.341066884,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3358,15220,Other (please specify),North Hills,,3,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,6,I only commute by one method,0,0,I do not use a third transportation method,0,0
3380,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3436,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3451,15220,Oakland,,5.341066884,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3484,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Dropped off / Picked up,90,9,I only commute by one method,,0,Travel/Not in Office/Work at Non-Home Location,10,1
3576,15220,Oakland,,5.341066884,5,Bus,90,9,Dropped Off,10,1,I do not use a third transportation method,0,0
3606,15220,Other (please specify),West End,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3662,15220,North Shore,,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3742,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Carpool,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3884,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",80,8,Carpool,20,2,I do not use a third transportation method,0,0
4136,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4277,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4341,15220,Oakland,,5.341066884,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4504,15220,Other (please specify),Squirrel Hill,,2,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,4,I only commute by one method,0,0,,0,0
4570,15220,Uptown / Bluff,,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4663,15220,Other (please specify),Heidelberg,,5,Carpool,33,3,Bus,67,7,I do not use a third transportation method,0,0
4875,15220,Oakland,,5.341066884,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5002,15220,Other (please specify),South Side,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5103,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Carpool,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5209,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Carpool,86,9,Walk,14,1,I do not use a third transportation method,0,0
5247,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5263,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Dropped off / Picked up,100,10,I only commute by one method,,0,,0,0
5437,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5456,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5485,15220,Downtown (includes Golden Triangle & Lower Hill),,2.87271471,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",60,6,Carpool,40,4,I do not use a third transportation method,0,0
